system:index,area,class_id,class_name,territory,version,year,.geo
0_3_1,768.3848563114809,4,Leñosas Abiertas,3.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_2,0.025812227661132815,6,Leñosas Inundables,3.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_3,0.5252203288540709,9,Leñosas Cultivadas,3.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_4,0.42613294873046875,11,Pastizal Inundable,3.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_5,12.87980975317388,15,Pasturas,3.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_6,32.32274536529544,23,Playa y Dunas,3.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_7,42.36480464561094,24,Infraestructura Urbana,3.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_8,8.753228704711425,26,Cuerpo de agua,3.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_9,962.0216525111351,32,Salinas,3.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_10,440.44823970072395,42,Pastizal Abierto,3.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_11,459.3097414394171,43,Pastizal Cerrado,3.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_12,6.817055031568174,44,Pastizal Disperso,3.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_13,1570.9117270340741,45,Leñosas Dispersas,3.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_14,660.3782791954873,57,Cultivos Simples,3.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_3_15,0.07963242626953124,58,Cultivos Multiples,3.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_0,6853.556136724064,3,Leñosas Cerradas,4.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_1,204.43879135663383,4,Leñosas Abiertas,4.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_2,22.36214994754702,9,Leñosas Cultivadas,4.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_3,14.644422483163638,11,Pastizal Inundable,4.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_4,13.372542916981644,15,Pasturas,4.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_5,7.129083922189988,23,Playa y Dunas,4.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_6,62.734754665958135,24,Infraestructura Urbana,4.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_7,0.3762438283081051,25,Otras Areas No Vegetadas,4.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_8,159.8534789910922,26,Cuerpo de agua,4.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_9,8.582404000782915,42,Pastizal Abierto,4.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_10,113.35838578742268,43,Pastizal Cerrado,4.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_11,1.806684633789067,44,Pastizal Disperso,4.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_12,16.088175484680182,45,Leñosas Dispersas,4.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_13,4443.588483645529,57,Cultivos Simples,4.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_4_14,0.8222094165546481,58,Cultivos Multiples,4.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_0,65966.16543230251,3,Leñosas Cerradas,5.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_1,3487.4741599684467,4,Leñosas Abiertas,5.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_2,4188.489123564822,6,Leñosas Inundables,5.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_3,8.590479020568848,9,Leñosas Cultivadas,5.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_4,8635.769252538086,11,Pastizal Inundable,5.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_5,1002.8296298073884,15,Pasturas,5.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_6,7.982188110351562E-4,23,Playa y Dunas,5.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_7,262.8529691582106,24,Infraestructura Urbana,5.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_8,18.178483336120596,25,Otras Areas No Vegetadas,5.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_9,317.8501462263886,26,Cuerpo de agua,5.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_10,177.41533951437816,42,Pastizal Abierto,5.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_11,7141.806356562787,43,Pastizal Cerrado,5.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_12,0.028046717834472656,44,Pastizal Disperso,5.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_13,0.055786945312499996,45,Leñosas Dispersas,5.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_5_14,6470.461073866539,57,Cultivos Simples,5.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_0,46339.77785490065,3,Leñosas Cerradas,6.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_1,1045.331059482377,4,Leñosas Abiertas,6.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_2,15764.569229598337,6,Leñosas Inundables,6.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_3,9.793514594402236,9,Leñosas Cultivadas,6.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_4,6863.651492266617,11,Pastizal Inundable,6.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_5,10.341519533867098,15,Pasturas,6.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_6,133.50127371306218,24,Infraestructura Urbana,6.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_7,67.6522069089046,25,Otras Areas No Vegetadas,6.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_8,417.14123400394095,26,Cuerpo de agua,6.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_9,44.90945176398562,42,Pastizal Abierto,6.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_10,1433.9997179692791,43,Pastizal Cerrado,6.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_11,0.030679062072753904,44,Pastizal Disperso,6.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_12,1716.8343744463266,57,Cultivos Simples,6.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_6_13,0.06810974157714844,58,Cultivos Multiples,6.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_0,15.366356118089778,3,Leñosas Cerradas,7.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_1,73.31552763093862,4,Leñosas Abiertas,7.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_2,0.068641594909668,15,Pasturas,7.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_3,0.5638906090458892,26,Cuerpo de agua,7.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_4,1.6832473928655978,32,Salinas,7.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_5,0.007373864107737821,44,Pastizal Disperso,7.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_7_6,12.608551016303789,45,Leñosas Dispersas,7.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_0,66.20991369511025,3,Leñosas Cerradas,8.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_1,37.487589808666,4,Leñosas Abiertas,8.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_2,94.67217058557742,6,Leñosas Inundables,8.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_3,0.7714034089965817,9,Leñosas Cultivadas,8.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_4,27.476220067788567,11,Pastizal Inundable,8.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_5,11.565158750610854,26,Cuerpo de agua,8.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_6,0.31800713720703166,42,Pastizal Abierto,8.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_7,110.87335822672469,43,Pastizal Cerrado,8.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_8,0.03948702783203127,44,Pastizal Disperso,8.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_9,0.9660703931274397,45,Leñosas Dispersas,8.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_8_10,37.055835057682906,57,Cultivos Simples,8.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_0,67.90815784804467,3,Leñosas Cerradas,9.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_1,1596.921526568328,4,Leñosas Abiertas,9.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_2,1.7034616199340809,11,Pastizal Inundable,9.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_3,0.4160444302978517,24,Infraestructura Urbana,9.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_4,0.531886435436773,25,Otras Areas No Vegetadas,9.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_5,0.1674977537231444,26,Cuerpo de agua,9.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_6,150.41611519389673,32,Salinas,9.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_7,57.49651255917109,42,Pastizal Abierto,9.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_8,0.06175469183349607,43,Pastizal Cerrado,9.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_9,128.7549489042495,44,Pastizal Disperso,9.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_10,1933.4292418774135,45,Leñosas Dispersas,9.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_9_11,2.3985441517334043,57,Cultivos Simples,9.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_0,3786.487389432297,3,Leñosas Cerradas,10.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_1,54.30824290775756,4,Leñosas Abiertas,10.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_2,0.10313380285644527,6,Leñosas Inundables,10.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_3,8.481576206818731,9,Leñosas Cultivadas,10.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_4,1.4817507745361325,11,Pastizal Inundable,10.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_5,1.4845015374755874,15,Pasturas,10.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_6,33.85741374833804,23,Playa y Dunas,10.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_7,42.95193775999945,24,Infraestructura Urbana,10.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_8,2.154556974121095,25,Otras Areas No Vegetadas,10.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_9,79.62590957694582,26,Cuerpo de agua,10.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_10,0.9059677030639646,42,Pastizal Abierto,10.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_11,15.66156956822592,43,Pastizal Cerrado,10.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_12,0.25191448649327874,44,Pastizal Disperso,10.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_13,0.0016423570556640624,45,Leñosas Dispersas,10.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_14,1016.5152335368557,57,Cultivos Simples,10.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_10_15,0.33396176361083996,58,Cultivos Multiples,10.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_0,104453.35028273141,3,Leñosas Cerradas,11.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_1,7951.533600079457,4,Leñosas Abiertas,11.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_2,512.8952025482406,6,Leñosas Inundables,11.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_3,8.489084250671388,9,Leñosas Cultivadas,11.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_4,7618.705023953177,11,Pastizal Inundable,11.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_5,3589.6003453068247,15,Pasturas,11.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_6,246.626603940242,23,Playa y Dunas,11.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_7,151.77404978277642,24,Infraestructura Urbana,11.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_8,16.874550868103007,25,Otras Areas No Vegetadas,11.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_9,450.0420170825322,26,Cuerpo de agua,11.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_10,1032.3380099594876,32,Salinas,11.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_11,19.654386596191383,42,Pastizal Abierto,11.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_12,321.1352037870858,43,Pastizal Cerrado,11.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_13,1.5359388083496097,44,Pastizal Disperso,11.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_14,3202.998684370444,45,Leñosas Dispersas,11.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_15,6846.558468576006,57,Cultivos Simples,11.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_11_16,0.3105476674804694,58,Cultivos Multiples,11.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_0,4231.204600078761,3,Leñosas Cerradas,12.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
0_12_1,794.656399549285,4,Leñosas Abiertas,12.0,col5-v2-arg-level_2-FINAL,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
