system:index,area,class_id,class_name,territory,version,year,.geo
1_0_6,0.012749334960937499,23,Playa y Dunas,0.0,col5-v2-par-level_1-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_7,777.117146322806,24,Infraestructura Urbana,0.0,col5-v2-par-level_1-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_8,0.789687777130009,25,Otras Areas No Vegetadas,0.0,col5-v2-par-level_1-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_9,2002.7044889203567,26,Cuerpo de agua,0.0,col5-v2-par-level_1-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_10,12.989883306707615,42,Pastizal Abierto,0.0,col5-v2-par-level_1-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_11,23181.0158022528,43,Pastizal Cerrado,0.0,col5-v2-par-level_1-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_12,0.9137584842514915,44,Pastizal Disperso,0.0,col5-v2-par-level_1-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_13,683.7590969051926,57,Cultivos Simples,0.0,col5-v2-par-level_1-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1_0_14,80.3662809662386,58,Cultivos Multiples,0.0,col5-v2-par-level_1-FINAL,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_0,192947.91495160587,3,Leñosas Cerradas,0.0,col5-v2-par-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_1,2059.568894537928,4,Leñosas Abiertas,0.0,col5-v2-par-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_2,45582.93250499806,6,Leñosas Inundables,0.0,col5-v2-par-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_3,0.39267613250732414,9,Leñosas Cultivadas,0.0,col5-v2-par-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_4,25010.719198102684,11,Pastizal Inundable,0.0,col5-v2-par-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_5,10560.436698724347,15,Pasturas,0.0,col5-v2-par-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_6,777.4134192182362,24,Infraestructura Urbana,0.0,col5-v2-par-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_7,0.7668049745007088,25,Otras Areas No Vegetadas,0.0,col5-v2-par-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_8,1982.9084066265714,26,Cuerpo de agua,0.0,col5-v2-par-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_9,7.439403137023926,42,Pastizal Abierto,0.0,col5-v2-par-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_10,23508.21596119073,43,Pastizal Cerrado,0.0,col5-v2-par-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_11,0.6366014522504021,44,Pastizal Disperso,0.0,col5-v2-par-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_12,759.910805935381,57,Cultivos Simples,0.0,col5-v2-par-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2_0_13,148.7898580746438,58,Cultivos Multiples,0.0,col5-v2-par-level_1-FINAL,1987,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_0,191892.7401309536,3,Leñosas Cerradas,0.0,col5-v2-par-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_1,2056.7206025179603,4,Leñosas Abiertas,0.0,col5-v2-par-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_2,45863.13105412746,6,Leñosas Inundables,0.0,col5-v2-par-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_3,0.49070696105957057,9,Leñosas Cultivadas,0.0,col5-v2-par-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_4,24688.43582719605,11,Pastizal Inundable,0.0,col5-v2-par-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_5,10886.100910306472,15,Pasturas,0.0,col5-v2-par-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_6,776.2611657331913,24,Infraestructura Urbana,0.0,col5-v2-par-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_7,0.27462968130337573,25,Otras Areas No Vegetadas,0.0,col5-v2-par-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_8,1950.379702931068,26,Cuerpo de agua,0.0,col5-v2-par-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_9,0.47458297444111,42,Pastizal Abierto,0.0,col5-v2-par-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_10,24198.270350550327,43,Pastizal Cerrado,0.0,col5-v2-par-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_11,0.2881318159536331,44,Pastizal Disperso,0.0,col5-v2-par-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_12,788.5338966528902,57,Cultivos Simples,0.0,col5-v2-par-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3_0_13,245.94449231243127,58,Cultivos Multiples,0.0,col5-v2-par-level_1-FINAL,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_0,191442.8346950106,3,Leñosas Cerradas,0.0,col5-v2-par-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_1,2068.5313831881344,4,Leñosas Abiertas,0.0,col5-v2-par-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_2,45849.47322820799,6,Leñosas Inundables,0.0,col5-v2-par-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_3,0.9556340521240234,9,Leñosas Cultivadas,0.0,col5-v2-par-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_4,24740.74913583451,11,Pastizal Inundable,0.0,col5-v2-par-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_5,11517.964666137232,15,Pasturas,0.0,col5-v2-par-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_6,774.9119489696471,24,Infraestructura Urbana,0.0,col5-v2-par-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_7,0.7374148614501956,25,Otras Areas No Vegetadas,0.0,col5-v2-par-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_8,1943.6812299226547,26,Cuerpo de agua,0.0,col5-v2-par-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_9,0.5933033820800776,42,Pastizal Abierto,0.0,col5-v2-par-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_10,24035.60717997351,43,Pastizal Cerrado,0.0,col5-v2-par-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_11,0.0827475175917682,44,Pastizal Disperso,0.0,col5-v2-par-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_12,884.909095309656,57,Cultivos Simples,0.0,col5-v2-par-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4_0_13,87.01452234736549,58,Cultivos Multiples,0.0,col5-v2-par-level_1-FINAL,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
5_0_0,190494.57363683358,3,Leñosas Cerradas,0.0,col5-v2-par-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
5_0_1,2012.160299449923,4,Leñosas Abiertas,0.0,col5-v2-par-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
5_0_2,46436.253045172256,6,Leñosas Inundables,0.0,col5-v2-par-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
5_0_3,1.2438462366943357,9,Leñosas Cultivadas,0.0,col5-v2-par-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
5_0_4,24286.43468189837,11,Pastizal Inundable,0.0,col5-v2-par-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
5_0_5,11949.02023689987,15,Pasturas,0.0,col5-v2-par-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
5_0_6,775.4604957384371,24,Infraestructura Urbana,0.0,col5-v2-par-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
5_0_7,0.3159801959896311,25,Otras Areas No Vegetadas,0.0,col5-v2-par-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
5_0_8,1981.209494518206,26,Cuerpo de agua,0.0,col5-v2-par-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
5_0_9,0.7047505932617188,42,Pastizal Abierto,0.0,col5-v2-par-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
5_0_10,24404.59413838647,43,Pastizal Cerrado,0.0,col5-v2-par-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
5_0_11,0.0827475648940143,44,Pastizal Disperso,0.0,col5-v2-par-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
5_0_12,829.6470905455031,57,Cultivos Simples,0.0,col5-v2-par-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
5_0_13,176.3457406800443,58,Cultivos Multiples,0.0,col5-v2-par-level_1-FINAL,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
6_0_0,190029.78340555422,3,Leñosas Cerradas,0.0,col5-v2-par-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
6_0_1,2084.9273120694966,4,Leñosas Abiertas,0.0,col5-v2-par-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
6_0_2,46530.8140978065,6,Leñosas Inundables,0.0,col5-v2-par-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
6_0_3,0.629045676757813,9,Leñosas Cultivadas,0.0,col5-v2-par-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
6_0_4,23770.160230852038,11,Pastizal Inundable,0.0,col5-v2-par-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
6_0_5,12782.083289314729,15,Pasturas,0.0,col5-v2-par-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
6_0_6,770.4436527648467,24,Infraestructura Urbana,0.0,col5-v2-par-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
6_0_7,0.09667221241072119,25,Otras Areas No Vegetadas,0.0,col5-v2-par-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
6_0_8,1964.7803919752746,26,Cuerpo de agua,0.0,col5-v2-par-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
6_0_9,14.301869704265089,42,Pastizal Abierto,0.0,col5-v2-par-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
6_0_10,24409.76956292558,43,Pastizal Cerrado,0.0,col5-v2-par-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
6_0_11,0.8072788704331313,44,Pastizal Disperso,0.0,col5-v2-par-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
6_0_12,806.4877867399664,57,Cultivos Simples,0.0,col5-v2-par-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
6_0_13,182.9615882471614,58,Cultivos Multiples,0.0,col5-v2-par-level_1-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
7_0_0,189222.2212779889,3,Leñosas Cerradas,0.0,col5-v2-par-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
7_0_1,2145.917287279139,4,Leñosas Abiertas,0.0,col5-v2-par-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
7_0_2,46278.74210134687,6,Leñosas Inundables,0.0,col5-v2-par-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
7_0_3,0.8716218804321282,9,Leñosas Cultivadas,0.0,col5-v2-par-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
7_0_4,24080.82488269248,11,Pastizal Inundable,0.0,col5-v2-par-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
7_0_5,13326.548955157768,15,Pasturas,0.0,col5-v2-par-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
7_0_6,0.13946031597134462,23,Playa y Dunas,0.0,col5-v2-par-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
7_0_7,767.3175307566776,24,Infraestructura Urbana,0.0,col5-v2-par-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
7_0_8,0.3635666232548733,25,Otras Areas No Vegetadas,0.0,col5-v2-par-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
7_0_9,2085.774024511395,26,Cuerpo de agua,0.0,col5-v2-par-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
7_0_10,18.043693121173682,42,Pastizal Abierto,0.0,col5-v2-par-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
7_0_11,24539.05643456591,43,Pastizal Cerrado,0.0,col5-v2-par-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
7_0_12,0.3509891279785156,44,Pastizal Disperso,0.0,col5-v2-par-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
7_0_13,762.2192485471795,57,Cultivos Simples,0.0,col5-v2-par-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
7_0_14,119.65511079907843,58,Cultivos Multiples,0.0,col5-v2-par-level_1-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_0,188299.8199319411,3,Leñosas Cerradas,0.0,col5-v2-par-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_1,2103.474245307717,4,Leñosas Abiertas,0.0,col5-v2-par-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_2,46885.63245303969,6,Leñosas Inundables,0.0,col5-v2-par-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_3,0.743988745422363,9,Leñosas Cultivadas,0.0,col5-v2-par-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_4,24045.358803316303,11,Pastizal Inundable,0.0,col5-v2-par-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_5,13549.79091516572,15,Pasturas,0.0,col5-v2-par-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_6,3.4788176700367647E-4,23,Playa y Dunas,0.0,col5-v2-par-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_7,767.6066761729961,24,Infraestructura Urbana,0.0,col5-v2-par-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_8,0.2546713630225089,25,Otras Areas No Vegetadas,0.0,col5-v2-par-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_9,2194.568242297201,26,Cuerpo de agua,0.0,col5-v2-par-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_10,16.687290494750997,42,Pastizal Abierto,0.0,col5-v2-par-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_11,24503.590069324015,43,Pastizal Cerrado,0.0,col5-v2-par-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_12,0.40513719697050243,44,Pastizal Disperso,0.0,col5-v2-par-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_13,835.4196835293585,57,Cultivos Simples,0.0,col5-v2-par-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
8_0_14,144.69372893790975,58,Cultivos Multiples,0.0,col5-v2-par-level_1-FINAL,1993,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
9_0_0,187394.00949745683,3,Leñosas Cerradas,0.0,col5-v2-par-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
9_0_1,2069.2595352591356,4,Leñosas Abiertas,0.0,col5-v2-par-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
9_0_2,46895.65176221874,6,Leñosas Inundables,0.0,col5-v2-par-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
9_0_3,0.7116366234130859,9,Leñosas Cultivadas,0.0,col5-v2-par-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
9_0_4,23703.652060456847,11,Pastizal Inundable,0.0,col5-v2-par-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
9_0_5,14823.913880981954,15,Pasturas,0.0,col5-v2-par-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
9_0_6,771.2603710350791,24,Infraestructura Urbana,0.0,col5-v2-par-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
9_0_7,0.5771726763937559,25,Otras Areas No Vegetadas,0.0,col5-v2-par-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
9_0_8,2493.1501572243133,26,Cuerpo de agua,0.0,col5-v2-par-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
9_0_9,7.4085004234008816,42,Pastizal Abierto,0.0,col5-v2-par-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
9_0_10,24360.636574864762,43,Pastizal Cerrado,0.0,col5-v2-par-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
9_0_11,1.3713138512257428,44,Pastizal Disperso,0.0,col5-v2-par-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
9_0_12,744.3889835496217,57,Cultivos Simples,0.0,col5-v2-par-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
9_0_13,82.05473809211506,58,Cultivos Multiples,0.0,col5-v2-par-level_1-FINAL,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
10_0_0,185873.69547074253,3,Leñosas Cerradas,0.0,col5-v2-par-level_1-FINAL,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
10_0_1,2055.558493316127,4,Leñosas Abiertas,0.0,col5-v2-par-level_1-FINAL,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
10_0_2,46715.47862106607,6,Leñosas Inundables,0.0,col5-v2-par-level_1-FINAL,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
10_0_3,8.771967824294626,9,Leñosas Cultivadas,0.0,col5-v2-par-level_1-FINAL,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
10_0_4,24124.529052540627,11,Pastizal Inundable,0.0,col5-v2-par-level_1-FINAL,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
10_0_5,16019.573764359635,15,Pasturas,0.0,col5-v2-par-level_1-FINAL,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
10_0_6,772.3376572188067,24,Infraestructura Urbana,0.0,col5-v2-par-level_1-FINAL,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
10_0_7,0.042983842277018236,25,Otras Areas No Vegetadas,0.0,col5-v2-par-level_1-FINAL,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
10_0_8,2570.817266972406,26,Cuerpo de agua,0.0,col5-v2-par-level_1-FINAL,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
10_0_9,12.15613801433133,42,Pastizal Abierto,0.0,col5-v2-par-level_1-FINAL,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
10_0_10,24517.95207893267,43,Pastizal Cerrado,0.0,col5-v2-par-level_1-FINAL,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
10_0_11,1.4502519247618584,44,Pastizal Disperso,0.0,col5-v2-par-level_1-FINAL,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
10_0_12,0.7305298321839575,45,Leñosas Dispersas,0.0,col5-v2-par-level_1-FINAL,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
10_0_13,650.1914500713374,57,Cultivos Simples,0.0,col5-v2-par-level_1-FINAL,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
10_0_14,24.760458057506817,58,Cultivos Multiples,0.0,col5-v2-par-level_1-FINAL,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_0,184766.7208976117,3,Leñosas Cerradas,0.0,col5-v2-par-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_1,2098.61267310744,4,Leñosas Abiertas,0.0,col5-v2-par-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_2,46758.81716238475,6,Leñosas Inundables,0.0,col5-v2-par-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_3,7.683895326751352,9,Leñosas Cultivadas,0.0,col5-v2-par-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_4,24193.10183068796,11,Pastizal Inundable,0.0,col5-v2-par-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_5,16256.659223021206,15,Pasturas,0.0,col5-v2-par-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_6,772.8795339682989,24,Infraestructura Urbana,0.0,col5-v2-par-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_7,8.282637329101563E-4,25,Otras Areas No Vegetadas,0.0,col5-v2-par-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_8,2571.5367138447577,26,Cuerpo de agua,0.0,col5-v2-par-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_9,5.785561760574634,42,Pastizal Abierto,0.0,col5-v2-par-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_10,25142.534800680303,43,Pastizal Cerrado,0.0,col5-v2-par-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_11,1.8049610788997885,44,Pastizal Disperso,0.0,col5-v2-par-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_12,0.09665880701066562,45,Leñosas Dispersas,0.0,col5-v2-par-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
11_0_13,557.5202272175599,57,Cultivos Simples,0.0,col5-v2-par-level_1-FINAL,1996,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
